,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multinomialNB__alpha,param_multinomialNB__fit_prior,param_tfidf__binary,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,param_tfidf__norm,param_tfidf__smooth_idf,param_tfidf__stop_words,param_tfidf__sublinear_tf,param_tfidf__use_idf,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
326,0.9430959224700928,0.0014708817979877298,0.4487587610880534,0.0042552450369526965,1,True,True,0.1,15000,1,"(1, 1)",l2,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7242670300946392,0.7273989617841636,0.7253001592170237,0.7256553836986089,0.0013030444738380653,64
327,0.9426581859588623,0.001550354106793736,0.4505130449930827,0.003186040782083605,1,True,True,0.1,15000,1,"(1, 1)",l2,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7244637128880959,0.7271584328712323,0.72543624529211,0.7256861303504794,0.0011142144777602663,61
328,0.9387540022532145,0.002649563754045076,0.4425192674001058,0.0032618984981983247,1,True,True,0.1,15000,0.0001,"(1, 1)",l1,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6625612128436962,0.6666927935684328,0.6676814542175656,0.6656451535432315,0.0022177135595734536,411
329,0.9344356854756674,0.0005180133781877951,0.43910710016886395,0.0014443919547863595,1,True,True,0.1,15000,0.0001,"(1, 1)",l1,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6625844656971256,0.6667392065906865,0.6676961780012645,0.6656732834296922,0.0022187901821982925,409
330,0.9336785475413004,0.00023970039495007834,0.43735281626383465,0.00431201940510956,1,True,True,0.1,15000,0.0001,"(1, 1)",l2,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7229427814209585,0.725615521224801,0.7248270912030248,0.7244617979495948,0.0011212980232784317,99
331,0.9313399791717529,0.0005570003336397778,0.4388542175292969,0.0063818208814141455,1,True,True,0.1,15000,0.0001,"(1, 1)",l2,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7231050320136112,0.7255905749424554,0.7248927369621363,0.7245294479727343,0.0010467298537659617,93
332,0.9464100201924642,0.0058401439684551675,0.45128615697224933,0.0032585547799561594,1,True,True,0.1,15000,1e-05,"(1, 1)",l1,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6543441679838848,0.6560047559842024,0.6589527412175001,0.6564338883951958,0.0019057549303836876,454
333,0.9450697104136149,0.003121053615198831,0.4487301508585612,0.004498218360813326,1,True,True,0.1,15000,1e-05,"(1, 1)",l1,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6544301329369491,0.6558949101613514,0.6590057245061913,0.6564435892014973,0.0019078427728635911,453
334,0.9436021645863851,0.003962061651285214,0.44697872797648114,0.0034128739463749743,1,True,True,0.1,15000,1e-05,"(1, 1)",l2,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.724731777696594,0.7273570958252281,0.7249648446883601,0.7256845727367275,0.0011864738139654768,62
335,0.9499727884928385,0.005702985590014406,0.44878633817036945,0.0022489577771349924,1,True,True,0.1,15000,1e-05,"(1, 1)",l2,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.1, 'tfidf__max_features': 15000, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7246388669905086,0.7273012164479334,0.7250913999189881,0.7256771611191434,0.0011631461060612296,63
336,0.9334471225738525,0.0035198158087930273,0.4140161673227946,0.006610907235317576,1,True,True,0.005,,1,"(1, 1)",l1,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.635970100642855,0.6348766512886403,0.6334540934404113,0.6347669484573023,0.001030080609819726,518
337,0.9277539253234863,0.0037817301973213295,0.40926257769266766,0.003071689919649875,1,True,True,0.005,,1,"(1, 1)",l1,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6358917978036729,0.6348796750469217,0.6331008529265408,0.6346241085923784,0.0011536403212767392,520
338,0.9268700281778971,0.00267649710897369,0.4119332631429036,0.0053897181978416015,1,True,True,0.005,,1,"(1, 1)",l2,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6895100721765758,0.6914539316669521,0.690260945671671,0.6904083165050663,0.0008003899264247271,265
339,0.9276492595672607,0.0018580152559221472,0.41011985143025714,0.002865224854295205,1,True,True,0.005,,1,"(1, 1)",l2,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6890859843528807,0.6914265262059367,0.690195982593149,0.6902361643839887,0.0009559445498957255,266
340,0.8618621826171875,0.004919558229014558,0.3908926645914714,0.0023949051633645425,1,True,True,0.005,,0.0001,"(1, 1)",l1,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6645339990658823,0.6662349669409834,0.6673243547833196,0.6660311069300617,0.001148242261168073,403
341,0.877098560333252,0.01132191878906924,0.39301490783691406,0.005607446367021989,1,True,True,0.005,,0.0001,"(1, 1)",l1,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6645860627424445,0.6662880304268165,0.6673312991621309,0.6660684641104639,0.001131440902993641,401
342,0.8672557671864828,0.0042880597058494495,0.39674949645996094,0.004471209638066157,1,True,True,0.005,,0.0001,"(1, 1)",l2,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6900798889170514,0.6898894741858732,0.6917383199228583,0.690569227675261,0.0008303200005646504,261
343,0.8622229894002279,0.0018448795792547568,0.4012299378712972,0.005179727521572334,1,True,True,0.005,,0.0001,"(1, 1)",l2,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6901127250563743,0.6898624960546109,0.6918014914321414,0.6905922375143755,0.0008611522964628849,258
344,0.8864717483520508,0.0018198478846073996,0.4057037830352783,0.005319760046781254,1,True,True,0.005,,1e-05,"(1, 1)",l1,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6565349010037468,0.6557912184771386,0.6545449490088887,0.6556236894965913,0.0008209858727782945,463
345,0.886308749516805,0.0037682636281934755,0.40523091952006024,0.004947314036026422,1,True,True,0.005,,1e-05,"(1, 1)",l1,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6561053557590113,0.655717304306628,0.6543524492268031,0.6553917030974808,0.0007517457186279137,464
346,0.8812864621480306,0.0008990600198288569,0.4088294506072998,0.008933031002343614,1,True,True,0.005,,1e-05,"(1, 1)",l2,True,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6932268155323122,0.6953071940666068,0.6942403965029256,0.6942581353672814,0.0008494035993840467,219
347,0.8815450668334961,0.0046667459485509296,0.4124353726704915,0.005816755636529186,1,True,True,0.005,,1e-05,"(1, 1)",l2,False,,False,True,"{'multinomialNB__alpha': 1, 'multinomialNB__fit_prior': True, 'tfidf__binary': True, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6931725653449302,0.6952616564904135,0.6940272325053503,0.6941538181135646,0.000857552093923713,221
