,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multinomialNB__alpha,param_tfidf__binary,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,param_tfidf__norm,param_tfidf__smooth_idf,param_tfidf__stop_words,param_tfidf__sublinear_tf,param_tfidf__use_idf,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
154,7.687332948048909,0.05356900807761849,2.7286697228749595,0.037184771690514616,0.02,False,1.0,,1,"(1, 2)",l1,False,,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7212792251616076,0.7209651968090035,0.720302830168247,0.7208490840462861,0.0004069794638670767,399
155,6.759332338968913,0.04082518191798086,2.2663350105285645,0.0878260302828426,0.02,False,1.0,,1,"(1, 2)",l1,False,english,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': 'english', 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7308151844748512,0.7302602489733061,0.7299438057692788,0.730339746405812,0.0003601528318760765,234
156,7.70633339881897,0.06057742514797587,2.73533296585083,0.0200399329891342,0.02,False,1.0,,1,"(1, 2)",l2,True,,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7481767386305056,0.7470178597131671,0.7469525364354188,0.7473823782596972,0.0005623303191109346,91
157,6.746664762496948,0.04534625033496075,2.2103352546691895,0.014521349952878718,0.02,False,1.0,,1,"(1, 2)",l2,True,english,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': 'english', 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7351413314291828,0.7333122177267879,0.7338740933001016,0.7341092141520241,0.0007650165990917184,209
158,7.824337561925252,0.11229793338208845,2.7816640535990396,0.012036932166401481,0.02,False,1.0,,1,"(1, 2)",l2,False,,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7469445899979897,0.7454268106579985,0.7461210123341273,0.746164137663372,0.0006203807308112592,96
159,6.792998790740967,0.041857203245230484,2.198667128880819,0.041642844488593594,0.02,False,1.0,,1,"(1, 2)",l2,False,english,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': 'english', 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7340008252327475,0.7321051459598125,0.7328624429039746,0.7329894713655115,0.0007791029666606577,211
160,15.140995581944784,0.04789431775901006,3.883336067199707,0.05350513443826088,0.02,False,1.0,,1,"(1, 3)",l1,True,,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 3), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7209781011975045,0.7208402082990559,0.7188191006436261,0.7202124700467288,0.000986867884770744,407
161,11.392992496490479,0.07224361234205362,2.773332357406616,0.023625862185308932,0.02,False,1.0,,1,"(1, 3)",l1,True,english,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 3), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': 'english', 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7290571485604911,0.7290040020632704,0.7282332877468487,0.7287648127902034,0.0003764707083130741,251
162,15.186330159505209,0.12362255193166116,3.9720017115275064,0.14092841444502208,0.02,False,1.0,,1,"(1, 3)",l1,False,,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 3), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7210267555769438,0.7212480356129523,0.7190771487953067,0.7204506466617343,0.0009754019702648294,405
163,11.472664992014566,0.1269266174080138,2.8690031369527182,0.0722220310110965,0.02,False,1.0,,1,"(1, 3)",l1,False,english,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 3), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': 'english', 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7287815353945346,0.7289262455699586,0.7278952186993327,0.7285343332212753,0.0004557673294099558,255
164,15.15766453742981,0.30426232297925215,4.151334444681804,0.3017119879766119,0.02,False,1.0,,1,"(1, 3)",l2,True,,False,True,"{'multinomialNB__alpha': 0.02, 'tfidf__binary': False, 'tfidf__max_df': 1.0, 'tfidf__max_features': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 3), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.7536261983607186,0.7517277873321125,0.7512625187220934,0.7522055014716416,0.001022383965002829,52
